S_TKR,S_DTE,S_ADJ_PRECLOSEPRICE,S_ADJ_OPENPRICE,S_ADJ_HIGHPRICE,S_ADJ_LOWPRICE,S_ADJ_CLOSEPRICE,S_ADJ_FACTOR,S_CLOSEPRICE,S_OPENPRICE,S_HIGHPRICE,S_LOWPRICE,S_TURNVOLUME,S_TURNAMOUNT,S_RPT_DTE,S_TOT_OPER_REV,S_NET_PROFIT_EXCL,S_TOT_ASSETS,S_TOT_LIAB,S_TOT_CUR_LIAB,S_TOT_NON_CUR_LIAB,S_TOT_RIGHTS,S_TOT_LONG_LIAB,S_TOT_MV,S_FLOAT_MV,S_PE,S_PB,S_PE_TTM,S_TOT_SHR,S_A_SHR,S_FLOAT_SHR,S_TY_TOT_OPER_REV,S_TY_NET_PROFIT_EXCL,S_P3Y_TOT_OPER_REV,S_P3Y_NET_PROFIT_EXCL,S_WEIGHT300,S_WEIGHT500,S_CITICS_INDUSTRY_L1,S_DELIST,S_STSTATE
000001.SZ,20130513,730.34,727.44,730.7,716.23,720.57,36.173287,19.92,20.11,20.2,19.8,32387980,645920619.0,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,1.02057140287e+11,61858731798.0,7.6147,1.1498,7.5248,5123350416.0,3105358022.0,2442923632.0,,,,,0.991,0.0,40.0,0.0,0.0
000001.SZ,20130514,720.57,720.57,720.93,691.27,697.78,36.173287,19.29,19.92,19.93,19.11,49816079,963271659.0,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,98829429525.0,59902356244.0,7.3738,1.1135,7.2868,5123350416.0,3105358022.0,2442923632.0,,,,,0.981,0.0,40.0,0.0,0.0
000001.SZ,20130515,697.78,697.78,702.49,692.72,698.14,36.173287,19.3,19.29,19.42,19.15,24208282,466686514.7,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,98880663029.0,59933409825.0,7.3777,1.114,7.2906,5123350416.0,3105358022.0,2442923632.0,,,,,0.965,0.0,40.0,0.0,0.0
000001.SZ,20130516,698.14,694.89,740.47,689.1,734.68,36.173287,20.31,19.21,20.47,19.05,81311587,1620143081.2,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,1.04055246949e+11,63069821427.0,7.7638,1.1723,7.6721,5123350416.0,3105358022.0,2442923632.0,,,,,0.96,0.0,40.0,0.0,0.0
000001.SZ,20130517,734.68,733.59,742.64,720.57,737.57,36.173287,20.39,20.28,20.53,19.92,59580700,1207256065.3,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,1.04465114982e+11,63318250069.0,7.7943,1.177,7.7024,5123350416.0,3105358022.0,2442923632.0,,,,,0.992,0.0,40.0,0.0,0.0
000001.SZ,20130520,737.57,740.83,777.73,737.21,758.92,36.173287,20.98,20.48,21.5,20.38,87697458,1842617465.4,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,1.07487891728e+11,65150411302.0,8.0199,1.211,7.9252,5123350416.0,3105358022.0,2442923632.0,,,,,0.981,0.0,40.0,0.0,0.0
000001.SZ,20130521,758.92,752.4,767.24,750.23,763.26,36.173287,21.1,20.8,21.21,20.74,44757454,938805120.1,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,1.08102693778e+11,65523054264.0,8.0657,1.2179,7.9706,5123350416.0,3105358022.0,2442923632.0,,,,,1.002,0.0,40.0,0.0,0.0
000001.SZ,20130522,763.26,763.26,770.13,756.75,765.43,36.173287,21.16,21.1,21.29,20.92,41311346,872231924.8,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,1.08410094803e+11,65709375746.0,8.0887,1.2214,7.9932,5123350416.0,3105358022.0,2442923632.0,,,,,1.006,0.0,40.0,0.0,0.0
000001.SZ,20130523,765.43,760.0,766.87,741.55,742.28,36.173287,20.52,21.01,21.2,20.5,50740941,1054439744.9,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,1.05131150536e+11,63721946611.0,7.844,1.1845,7.7515,5123350416.0,3105358022.0,2442923632.0,,,,,1.008,0.0,40.0,0.0,0.0
000001.SZ,20130524,742.28,743.36,757.47,734.68,748.43,36.173287,20.69,20.55,20.94,20.31,33280996,686838474.1,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,1.06002120107e+11,64249857475.0,7.909,1.1943,7.8157,5123350416.0,3105358022.0,2442923632.0,,,,,0.991,0.0,40.0,0.0,0.0
000001.SZ,20130527,748.43,744.81,755.3,733.96,738.66,36.173287,20.42,20.59,20.88,20.29,35854608,737775163.9,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,1.04618815495e+11,63411410809.0,7.8058,1.1787,7.7137,5123350416.0,3105358022.0,2442923632.0,,,,,0.994,0.0,40.0,0.0,0.0
000001.SZ,20130528,738.66,738.66,784.96,732.15,781.34,36.173287,21.6,20.42,21.7,20.24,78361711,1653684468.0,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,1.10664368986e+11,67075733275.0,8.2569,1.2468,8.1594,5123350416.0,3105358022.0,2442923632.0,,,,,0.98,0.0,40.0,0.0,0.0
000001.SZ,20130529,781.34,781.7,784.6,767.6,769.77,36.173287,21.28,21.61,21.69,21.22,53259775,1140654689.6,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,1.09024896852e+11,66082018708.0,8.1345,1.2283,8.0386,5123350416.0,3105358022.0,2442923632.0,,,,,1.019,0.0,40.0,0.0,0.0
000001.SZ,20130530,769.77,767.6,780.62,761.81,766.87,36.173287,21.2,21.22,21.58,21.06,42544168,905433832.8,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,1.08615028819e+11,65833590066.0,8.104,1.2237,8.0083,5123350416.0,3105358022.0,2442923632.0,,,,,1.004,0.0,40.0,0.0,0.0
000001.SZ,20130531,766.87,768.68,777.36,758.92,759.28,36.173287,20.99,21.25,21.49,20.98,36186204,767274338.5,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,1.07539125232e+11,65181464882.0,8.0237,1.2116,7.929,5123350416.0,3105358022.0,2442923632.0,,,,,1.004,0.0,40.0,0.0,0.0
000001.SZ,20130603,759.28,757.11,766.51,752.04,756.38,36.173287,20.91,20.93,21.19,20.79,34379291,720122809.0,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,1.07129257199e+11,64933036240.0,7.9931,1.207,7.8988,5123350416.0,3105358022.0,2442923632.0,,,,,1.006,0.0,40.0,0.0,0.0
000001.SZ,20130604,756.38,756.38,771.58,751.68,764.34,36.173287,21.13,20.91,21.33,20.78,44215691,930180295.5,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,1.0825639429e+11,65616215005.0,8.0772,1.2197,7.9819,5123350416.0,3105358022.0,2442923632.0,,,,,1.002,0.0,40.0,0.0,0.0
000001.SZ,20130605,764.34,760.0,763.62,745.89,752.77,36.173287,20.81,21.01,21.11,20.62,30574507,636042473.8,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,1.06616922157e+11,64622500438.0,7.9549,1.2012,7.861,5123350416.0,3105358022.0,2442923632.0,,,,,1.028,0.0,40.0,0.0,0.0
000001.SZ,20130606,752.77,744.81,751.32,724.91,728.17,36.173287,20.13,20.59,20.77,20.04,43527000,883833841.1,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,1.03133043874e+11,62510856983.0,7.6949,1.1619,7.6041,5123350416.0,3105358022.0,2442923632.0,,,,,1.014,0.0,40.0,0.0,0.0
000001.SZ,20130607,728.17,728.17,732.87,702.12,706.46,36.173287,19.53,20.13,20.26,19.41,40200095,795705785.6,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,1.00059033624e+11,60647642170.0,7.4656,1.1273,7.3775,5123350416.0,3105358022.0,2442923632.0,,,,,0.994,0.0,40.0,0.0,0.0
000001.SZ,20130613,706.46,698.51,699.23,671.01,679.7,36.173287,18.79,19.31,19.33,18.55,38134259,717936645.1,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,96267754317.0,58349677233.0,7.1827,1.0846,7.0979,5123350416.0,3105358022.0,2442923632.0,,,,,0.982,0.0,40.0,0.0,0.0
000001.SZ,20130614,679.7,687.29,694.53,680.06,689.46,36.173287,19.06,19.0,19.2,18.8,32855336,625125433.8,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,97651058929.0,59188136288.0,7.2859,1.1002,7.1999,5123350416.0,3105358672.0,2442923632.0,,,,,0.976,0.0,40.0,0.0,0.0
000001.SZ,20130617,689.46,693.08,707.55,685.48,695.97,36.173287,19.24,19.16,19.56,18.95,30921022,596190236.3,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,98573262004.0,59747100849.0,7.3547,1.1106,7.2679,5123350416.0,3105358672.0,2442923632.0,,,,,0.983,0.0,40.0,0.0,0.0
000001.SZ,20130618,695.97,703.57,724.91,703.57,713.7,36.173287,19.73,19.45,20.04,19.45,38959938,770155934.8,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,1.01083703708e+11,61268726599.0,7.542,1.1389,7.453,5123350416.0,3105358672.0,2442923632.0,,,,,0.999,0.0,40.0,0.0,0.0
000001.SZ,20130619,713.7,707.19,707.55,692.72,695.97,36.173287,19.24,19.55,19.56,19.15,36997753,714070026.8,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,98573262004.0,59747100849.0,7.3547,1.1106,7.2679,5123350416.0,3105358672.0,2442923632.0,,,,,1.018,0.0,40.0,0.0,0.0
000001.SZ,20130620,695.97,696.56,697.73,646.35,652.77,58.387085,11.18,11.93,11.95,11.07,90306654,1029738098.8,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,91646492235.0,55548655923.0,6.8379,1.0428,6.7572,8197360665.0,4968573875.0,3908678851.0,,,,,0.991,0.0,40.0,0.0,0.0
000001.SZ,20130621,652.77,639.34,665.03,633.5,658.61,58.387085,11.28,10.95,11.39,10.85,61400269,687937853.1,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,92466228301.0,56045513310.0,6.8991,1.0521,6.8177,8197360665.0,4968573875.0,3908678851.0,,,,,0.962,0.0,40.0,0.0,0.0
000001.SZ,20130624,658.61,648.68,648.68,592.63,592.63,58.387085,10.15,11.11,11.11,10.15,116667177,1210827534.9,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,83203210750.0,50431024831.0,6.2079,0.9467,6.1347,8197360665.0,4968573875.0,3908678851.0,,,,,0.972,0.0,40.0,0.0,0.0
000001.SZ,20130625,592.63,572.19,589.71,533.66,582.7,58.387085,9.98,9.8,10.1,9.14,171716261,1643643140.0,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,81809659437.0,49586367273.0,6.104,0.9308,6.0319,8197360665.0,4968573875.0,3908678851.0,,,,,0.933,0.0,40.0,0.0,0.0
000001.SZ,20130626,582.7,583.87,583.87,559.35,569.86,58.387085,9.76,10.0,10.0,9.58,101715108,992741102.2,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,80006240090.0,48493281020.0,5.9694,0.9103,5.899,8197360665.0,4968573875.0,3908678851.0,,,,,0.921,0.0,40.0,0.0,0.0
000001.SZ,20130627,569.86,575.11,583.87,557.01,560.52,58.387085,9.6,9.85,10.0,9.54,83586702,819712907.8,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,78694662384.0,47698309200.0,5.8716,0.8954,5.8023,8197360665.0,4968573875.0,3908678851.0,,,,,0.899,0.0,40.0,0.0,0.0
000001.SZ,20130628,560.52,554.68,592.05,543.0,582.12,58.387085,9.97,9.5,10.14,9.3,92664394,909148137.9,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,81727685830.0,49536681534.0,6.0979,0.9299,6.0259,8197360665.0,4968573875.0,3908678851.0,,,,,0.887,0.0,40.0,0.0,0.0
000001.SZ,20130701,582.12,572.78,580.95,551.17,569.27,58.387085,9.75,9.81,9.95,9.44,80019667,775396045.2,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,79924266484.0,48443595281.0,5.9633,0.9094,5.8929,8197360665.0,4968573875.0,3908678851.0,,,,,0.884,0.0,40.0,0.0,0.0
000001.SZ,20130702,569.27,571.03,572.19,547.09,560.52,58.387085,9.6,9.78,9.8,9.37,81375374,776186597.4,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,78694662384.0,47698309200.0,5.8716,0.8954,5.8023,8197360665.0,4968573875.0,3908678851.0,,,,,0.859,0.0,40.0,0.0,0.0
000001.SZ,20130703,560.52,557.6,557.6,541.25,544.75,58.387085,9.33,9.55,9.55,9.27,77115847,723581993.9,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,76481375004.0,46356794254.0,5.7064,0.8702,5.6391,8197360665.0,4968573875.0,3908678851.0,,,,,0.843,0.0,40.0,0.0,0.0
000001.SZ,20130704,544.75,538.33,558.76,526.07,547.09,58.387085,9.37,9.22,9.57,9.01,80515991,750347517.3,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,76809269431.0,46555537209.0,5.7309,0.8739,5.6632,8197360665.0,4968573875.0,3908678851.0,,,,,0.825,0.0,40.0,0.0,0.0
000001.SZ,20130705,547.09,545.92,558.76,545.34,547.09,58.387085,9.37,9.35,9.57,9.34,64144625,606232514.1,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,76809269431.0,46555537209.0,5.7309,0.8739,5.6632,8197360665.0,4968573875.0,3908678851.0,,,,,0.822,0.0,40.0,0.0,0.0
000001.SZ,20130708,547.09,535.99,540.66,523.73,524.9,58.387085,8.99,9.18,9.26,8.97,59500689,542811643.0,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,73694272378.0,44667479136.0,5.4985,0.8385,5.4336,8197360665.0,4968573875.0,3908678851.0,,,,,0.821,0.0,40.0,0.0,0.0
000001.SZ,20130709,524.9,526.07,531.91,523.73,525.48,58.387085,9.0,9.01,9.11,8.97,51215066,463017597.7,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,73776245985.0,44717164875.0,5.5046,0.8394,5.4396,8197360665.0,4968573875.0,3908678851.0,,,,,0.81,0.0,40.0,0.0,0.0
000001.SZ,20130710,525.48,526.07,548.84,524.9,548.84,58.387085,9.4,9.01,9.4,8.99,74724160,686265861.1,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,77055190251.0,46704594425.0,5.7492,0.8767,5.6814,8197360665.0,4968573875.0,3908678851.0,,,,,0.811,0.0,40.0,0.0,0.0
000001.SZ,20130711,548.84,554.68,603.72,554.68,603.72,58.387085,10.34,9.5,10.34,9.5,173361147,1737228158.3,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,84760709276.0,51375053868.0,6.3242,0.9644,6.2495,8197360665.0,4968573875.0,3908678851.0,,,,,0.825,0.0,40.0,0.0,0.0
000001.SZ,20130712,603.72,613.06,632.92,599.05,603.72,58.387085,10.34,10.5,10.84,10.26,211854392,2237236039.9,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,84760709276.0,51375053868.0,6.3242,0.9644,6.2495,8197360665.0,4968573875.0,3908678851.0,,,,,0.866,0.0,40.0,0.0,0.0
000001.SZ,20130715,603.72,613.06,628.25,586.21,613.65,58.387085,10.51,10.5,10.76,10.04,134165941,1397980250.3,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,86154260589.0,52219711426.0,6.4281,0.9803,6.3523,8197360665.0,4968573875.0,3908678851.0,,,,,0.885,0.0,40.0,0.0,0.0
000001.SZ,20130716,613.65,604.31,609.56,592.05,606.06,58.387085,10.38,10.35,10.44,10.14,101622760,1045499593.5,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,85088603703.0,51573796823.0,6.3486,0.9681,6.2737,8197360665.0,4968573875.0,3908678851.0,,,,,0.888,0.0,40.0,0.0,0.0
000001.SZ,20130717,606.06,605.47,610.73,589.71,592.05,58.387085,10.14,10.37,10.46,10.1,67368850,691750077.9,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,83121237143.0,50381339093.0,6.2018,0.9458,6.1286,8197360665.0,4968573875.0,3908678851.0,,,,,0.873,0.0,40.0,0.0,0.0
000001.SZ,20130718,592.05,588.54,594.38,571.03,573.36,58.387085,9.82,10.08,10.18,9.78,80668722,798982772.9,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,80498081730.0,48791395453.0,6.0061,0.9159,5.9352,8197360665.0,4968573875.0,3908678851.0,,,,,0.866,0.0,40.0,0.0,0.0
000001.SZ,20130719,573.36,573.36,578.03,549.42,550.59,58.387085,9.43,9.82,9.9,9.41,82736795,797155403.9,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,77301111071.0,46853651641.0,5.7676,0.8795,5.6995,8197360665.0,4968573875.0,3908678851.0,,,,,0.852,0.0,40.0,0.0,0.0
000001.SZ,20130722,550.59,538.91,554.68,532.49,550.01,58.387085,9.42,9.23,9.5,9.12,65837734,613752232.8,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,77219137464.0,46803965903.0,5.7615,0.8786,5.6935,8197360665.0,4968573875.0,3908678851.0,,,,,0.84,0.0,40.0,0.0,0.0
000001.SZ,20130723,550.01,552.93,597.88,549.42,581.54,58.387085,9.96,9.47,10.24,9.41,124744343,1234752070.5,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,81645712223.0,49486995795.0,6.0917,0.929,6.0198,8197360665.0,4968573875.0,3908678851.0,,,,,0.833,0.0,40.0,0.0,0.0
000001.SZ,20130724,581.54,571.61,576.86,557.6,569.86,58.387085,9.76,9.79,9.88,9.55,89972184,872706967.9,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,80006240090.0,48493281020.0,5.9694,0.9103,5.899,8197360665.0,4968573875.0,3908678851.0,,,,,0.857,0.0,40.0,0.0,0.0
000001.SZ,20130725,569.86,571.61,585.04,566.35,572.78,58.387085,9.81,9.79,10.02,9.7,68987419,681137678.2,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,80416108124.0,48741709714.0,6.0,0.915,5.9292,8197360665.0,4968573875.0,3908678851.0,,,,,0.846,0.0,40.0,0.0,0.0
000001.SZ,20130726,572.78,566.94,569.86,557.6,562.85,58.387085,9.64,9.71,9.76,9.55,46505056,448749602.8,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,79022556811.0,47897052155.0,5.896,0.8991,5.8264,8197360665.0,4968573875.0,3908678851.0,,,,,0.854,0.0,40.0,0.0,0.0
000001.SZ,20130729,562.85,552.93,555.85,546.5,549.42,58.387085,9.41,9.47,9.52,9.36,49813033,469746110.2,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,77137163858.0,46754280164.0,5.7553,0.8777,5.6874,8197360665.0,4968573875.0,3908678851.0,,,,,0.844,0.0,40.0,0.0,0.0
000001.SZ,20130730,549.42,554.68,579.78,552.34,565.19,58.387085,9.68,9.5,9.93,9.46,67454102,655829212.4,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,79350451237.0,48095795110.0,5.9205,0.9029,5.8506,8197360665.0,4968573875.0,3908678851.0,,,,,0.842,0.0,40.0,0.0,0.0
000001.SZ,20130731,565.19,572.78,583.29,557.6,559.93,58.387085,9.59,9.81,9.99,9.55,45446880,442922514.4,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,78612688777.0,47648623461.0,5.8654,0.8945,5.7962,8197360665.0,4968573875.0,3908678851.0,,,,,0.861,0.0,40.0,0.0,0.0
000001.SZ,20130801,559.93,568.69,579.2,561.1,579.2,58.387085,9.92,9.74,9.92,9.61,76275024,748544183.0,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,81317817797.0,49288252840.0,6.0673,0.9252,5.9957,8197360665.0,4968573875.0,3908678851.0,,,,,0.852,0.0,40.0,0.0,0.0
000001.SZ,20130802,579.2,585.04,589.71,571.61,573.36,58.387085,9.82,10.02,10.1,9.79,57741738,571090992.2,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,80498081730.0,48791395453.0,6.0061,0.9159,5.9352,8197360665.0,4968573875.0,3908678851.0,,,,,0.861,0.0,40.0,0.0,0.0
000001.SZ,20130805,573.36,573.36,580.37,570.44,580.37,58.387085,9.94,9.82,9.94,9.77,53143066,524425093.7,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,81481765010.0,49387624318.0,6.0795,0.9271,6.0078,8197360665.0,4968573875.0,3908678851.0,,,,,0.851,0.0,40.0,0.0,0.0
000001.SZ,20130806,580.37,576.28,583.87,571.03,579.2,58.387085,9.92,9.87,10.0,9.78,59617992,588829766.2,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,81317817797.0,49288252840.0,6.0673,0.9252,5.9957,8197360665.0,4968573875.0,3908678851.0,,,,,0.85,0.0,40.0,0.0,0.0
000001.SZ,20130807,579.2,576.86,590.88,575.11,579.78,58.387085,9.93,9.88,10.12,9.85,74376400,743841164.1,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,81399791403.0,49337938579.0,6.0734,0.9262,6.0017,8197360665.0,4968573875.0,3908678851.0,,,,,0.842,0.0,40.0,0.0,0.0
000001.SZ,20130808,579.78,575.7,586.79,573.95,577.45,58.387085,9.89,9.86,10.05,9.83,54585924,542967002.3,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,81071896977.0,49139195624.0,6.0489,0.9224,5.9775,8197360665.0,4968573875.0,3908678851.0,,,,,0.848,0.0,40.0,0.0,0.0
000001.SZ,20130809,577.45,582.12,585.04,569.27,575.11,58.387085,9.85,9.97,10.02,9.75,49763448,491213382.3,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,80744002550.0,48940452669.0,6.0245,0.9187,5.9534,8197360665.0,4968573875.0,3908678851.0,,,,,0.846,0.0,40.0,0.0,0.0
000001.SZ,20130812,575.11,576.86,610.15,575.11,603.14,58.387085,10.33,9.88,10.45,9.85,134836323,1373703608.8,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,84678735669.0,51325368129.0,6.318,0.9635,6.2435,8197360665.0,4968573875.0,3908678851.0,,,,,0.839,0.0,40.0,0.0,0.0
000001.SZ,20130813,603.14,601.97,616.57,598.47,613.06,58.387085,10.5,10.31,10.56,10.25,120349664,1252254433.6,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,86072286983.0,52170025688.0,6.422,0.9793,6.3462,8197360665.0,4968573875.0,3908678851.0,,,,,0.855,0.0,40.0,0.0,0.0
000001.SZ,20130814,613.06,613.65,632.33,606.06,608.98,58.387085,10.43,10.51,10.83,10.38,116474457,1237080459.0,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,85498471736.0,51822225516.0,6.3792,0.9728,6.3039,8197360665.0,4968573875.0,3908678851.0,,,,,0.867,0.0,40.0,0.0,0.0
000001.SZ,20130815,608.98,608.39,614.23,594.38,595.55,58.387085,10.2,10.42,10.52,10.18,58675655,605654333.4,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,83613078783.0,50679453525.0,6.2385,0.9514,6.1649,8197360665.0,4968573875.0,3908678851.0,,,,,0.865,0.0,40.0,0.0,0.0
000001.SZ,20130816,595.55,594.38,655.1,584.45,617.74,58.387085,10.58,10.18,11.22,10.01,253143445,2723081517.3,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,86728075836.0,52567511598.0,6.4709,0.9868,6.3946,8197360665.0,4968573875.0,3908678851.0,,,,,0.856,0.0,40.0,0.0,0.0
000001.SZ,20130819,617.74,596.72,639.34,596.72,630.0,58.387085,10.79,10.22,10.95,10.22,158560398,1677377440.6,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,88449521575.0,53610912111.0,6.5994,1.0064,6.5215,8197360665.0,4968573875.0,3908678851.0,,,,,0.894,0.0,40.0,0.0,0.0
000001.SZ,20130820,630.0,625.33,656.85,618.32,642.26,58.387085,11.0,10.71,11.25,10.59,153186709,1676956557.7,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,90170967315.0,54654312625.0,6.7278,1.026,6.6484,8197360665.0,4968573875.0,3908678851.0,,,,,0.901,0.0,40.0,0.0,0.0
000001.SZ,20130821,642.26,640.51,648.1,627.66,637.0,58.387085,10.91,10.97,11.1,10.75,62680482,682275389.5,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,89433204855.0,54207140976.0,6.6728,1.0176,6.594,8197360665.0,4968573875.0,3908678851.0,,,,,0.926,0.0,40.0,0.0,0.0
000001.SZ,20130822,637.0,634.08,656.85,631.16,639.34,58.387085,10.95,10.86,11.25,10.81,79080656,874059822.1,20130331.0,10802000000.0,3589000000.0,1.811249e+12,1.72249e+12,,,88759000000.0,,89761099282.0,54405883931.0,6.6972,1.0213,6.6182,8197360665.0,4968573875.0,3908678851.0,,,,,0.92,0.0,40.0,0.0,0.0
000001.SZ,20130823,639.34,639.34,646.35,609.56,620.07,58.387085,10.62,10.95,11.07,10.44,104396124,1116168173.7,20130630.0,23426000000.0,7531000000.0,1.826998e+12,1.735456e+12,,,91542000000.0,,87055970262.0,52766254553.0,6.4954,0.951,6.1427,8197360665.0,4968573875.0,3908678851.0,,,,,0.925,0.0,40.0,0.0,0.0
000001.SZ,20130826,620.07,620.65,639.34,613.06,636.42,58.387085,10.9,10.63,10.95,10.5,74327448,803066317.5,20130630.0,23426000000.0,7531000000.0,1.826998e+12,1.735456e+12,,,91542000000.0,,89351231249.0,54157455238.0,6.6667,0.9761,6.3047,8197360665.0,4968573875.0,3908678851.0,,,,,0.904,0.0,40.0,0.0,0.0
